"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MASSAS \ MASSAS PENNE-RIGATONI \ MASSAS PENNE-RIGATONI";"537,000";"13";"4,89";"2.627,34";"0,00";"149,97";"0,00";"5,71";"1,56";"835,60";"0,00";"31,80";"53,27";"34,76";"1.714,15";"1.608,16";"0,00";"0,00";"0,00";"183,58";"0,00";"0,00";"0,00";"0,00";"835,60";"0,00";"34,19";"224,607";"0,00";"86,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MASSAS \ MASSAS TALH-FETTUC-LINGUI \ MASSSAS TALH-FETTUC-LINGU";"51,000";"2";"6,10";"311,08";"0,00";"0,00";"0,00";"0,00";"1,71";"87,17";"0,00";"28,02";"43,16";"30,15";"217,30";"202,09";"0,00";"0,00";"0,00";"21,82";"0,00";"0,00";"0,00";"0,00";"87,17";"0,00";"30,14";"26,010";"0,00";"16,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ACUCAR \ ACUCAR CRISTAL";"210,000";"5";"7,73";"1.623,56";"0,00";"81,74";"0,00";"5,03";"2,89";"607,59";"0,00";"37,42";"67,39";"40,26";"969,92";"902,03";"0,00";"0,00";"0,00";"113,94";"0,00";"0,00";"0,00";"0,00";"607,59";"0,00";"40,25";"185,489";"0,00";"193,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ACUCAR \ ACUCAR DEMERARA";"185,000";"3";"8,78";"1.625,16";"0,00";"50,94";"0,00";"3,13";"3,56";"659,40";"0,00";"40,57";"68,28";"40,57";"965,76";"965,76";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"659,40";"0,00";"40,57";"188,339";"0,00";"185,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ACUCAR \ ACUCAR ESPECIAIS";"13,000";"2";"6,60";"85,78";"0,00";"0,00";"0,00";"0,00";"2,38";"30,98";"0,00";"36,12";"63,55";"38,86";"52,45";"48,78";"0,00";"0,00";"0,00";"6,02";"0,00";"0,00";"0,00";"0,00";"30,98";"0,00";"38,84";"4,608";"0,00";"8,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,37";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ACUCAR \ ACUCAR MASCAVO";"6,000";"1";"11,98";"71,88";"0,00";"0,00";"0,00";"0,00";"4,09";"24,56";"0,00";"34,17";"51,87";"34,15";"47,33";"47,33";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"24,56";"0,00";"34,17";"0,000";"0,00";"3,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,41";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ACUCAR \ ACUCAR REFINADO";"7.963,000";"3";"3,94";"31.412,30";"0,04";"27.657,94";"0,04";"88,05";"0,74";"5.881,25";"0,03";"18,72";"25,21";"20,14";"25.087,01";"23.330,92";"0,00";"0,00";"0,00";"2.200,13";"0,00";"0,00";"0,00";"0,00";"5.881,25";"0,03";"20,13";"8.019,943";"0,17";"7.963,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,41";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ADOCANTE \ ADOCANTE CULINARIO";"3,000";"1";"6,98";"20,94";"0,00";"0,00";"0,00";"0,00";"2,54";"7,63";"0,00";"36,44";"127,61";"56,06";"9,20";"7,18";"0,00";"0,00";"0,00";"6,13";"0,00";"0,00";"0,00";"0,00";"7,63";"0,00";"51,52";"1,545";"0,00";"1,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,41";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ADOCANTE \ ADOCANTE EM PO";"11,000";"1";"10,83";"119,11";"0,00";"17,96";"0,00";"15,08";"3,49";"38,38";"0,00";"32,22";"102,33";"50,58";"58,87";"45,91";"0,00";"0,00";"0,00";"34,81";"0,00";"0,02";"0,12";"0,00";"38,38";"0,00";"45,53";"0,693";"0,00";"0,330";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,42";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ADOCANTE \ ADOCANTE LIQUIDO";"447,000";"10";"11,08";"4.950,69";"0,01";"71,84";"0,00";"1,45";"2,50";"1.119,19";"0,01";"22,61";"65,68";"39,64";"2.988,11";"2.384,21";"0,00";"0,00";"0,00";"1.447,30";"0,00";"0,78";"6,34";"0,00";"1.119,19";"0,01";"31,95";"66,919";"0,00";"48,765";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,42";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ ALIMENTO INFANTIL \ ALIMENTO INFANTIL DOCE";"33,000";"3";"17,50";"577,38";"0,00";"50,94";"0,00";"8,82";"3,79";"125,06";"0,00";"21,66";"58,83";"37,04";"363,51";"283,53";"0,00";"0,00";"0,00";"168,79";"0,00";"0,03";"0,57";"0,00";"125,06";"0,00";"30,61";"6,750";"0,00";"12,900";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,42";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ AMIDO \ AMIDO";"170,000";"4";"8,08";"1.373,78";"0,00";"0,00";"0,00";"0,00";"1,58";"268,65";"0,00";"19,56";"52,80";"34,56";"899,05";"703,46";"0,00";"0,00";"0,00";"401,67";"0,00";"0,00";"0,63";"0,00";"268,65";"0,00";"27,64";"25,404";"0,00";"4,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,43";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ AVEIA \ AVEIA FLOCOS";"799,000";"12";"5,56";"4.440,02";"0,01";"258,06";"0,00";"5,81";"1,14";"914,76";"0,00";"20,60";"57,58";"36,54";"2.817,60";"2.227,37";"0,00";"0,00";"0,00";"1.297,89";"0,00";"0,00";"0,00";"0,00";"914,76";"0,00";"29,11";"178,737";"0,00";"17,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,64";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CAFE \ CAFE ALMOFADA";"5.512,000";"27";"27,66";"152.436,31";"0,21";"109.689,26";"0,15";"71,96";"4,59";"25.285,84";"0,13";"16,59";"21,70";"17,83";"125.250,79";"116.483,22";"0,00";"0,00";"0,00";"10.667,25";"0,00";"0,00";"0,00";"0,00";"25.285,84";"0,13";"17,84";"2.329,268";"0,05";"935,250";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,65";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CAFE \ CAFE SOLUVEL";"589,000";"19";"12,39";"7.296,33";"0,01";"152,44";"0,00";"2,09";"4,46";"2.626,43";"0,01";"36,00";"56,24";"36,00";"4.669,90";"4.669,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,03";"0,21";"0,00";"2.626,43";"0,01";"36,00";"26,023";"0,00";"17,090";"0,040";"182.408,250";"0,00";"0,00";"0,00"
"31,67";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CAFE \ CAFE VACUO";"464,000";"17";"27,12";"12.585,59";"0,02";"3.307,21";"0,00";"26,28";"7,28";"3.380,20";"0,02";"26,86";"40,61";"28,88";"8.950,47";"8.323,94";"0,00";"0,00";"0,00";"881,45";"0,00";"0,00";"0,00";"0,00";"3.380,20";"0,02";"28,88";"175,364";"0,00";"44,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,67";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CAFE \ MIST BEBIDAS CAFE";"144,000";"10";"17,89";"2.576,05";"0,00";"670,23";"0,00";"26,02";"5,29";"761,39";"0,00";"29,56";"41,96";"29,56";"1.814,66";"1.814,66";"0,00";"0,00";"0,00";"0,00";"0,00";"0,62";"5,71";"0,00";"761,39";"0,00";"29,56";"27,037";"0,00";"3,540";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,68";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CEREAL MATINAL \ CEREAL MATINAL";"674,000";"15";"10,16";"6.847,66";"0,01";"1.270,81";"0,00";"18,56";"2,03";"1.371,18";"0,01";"20,02";"41,60";"29,38";"4.836,00";"4.650,90";"0,00";"0,00";"0,00";"825,58";"0,00";"0,81";"7,12";"0,00";"1.371,18";"0,01";"22,77";"200,530";"0,00";"145,740";"0,004";"1.711.915,000";"0,00";"0,00";"0,00"
"31,69";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ CHA \ CHA EM SACHE";"889,000";"19";"5,63";"5.006,15";"0,01";"279,17";"0,00";"5,58";"1,77";"1.577,70";"0,01";"31,52";"65,45";"39,56";"3.025,78";"2.899,47";"0,00";"0,00";"0,00";"528,98";"0,00";"0,03";"4,16";"0,00";"1.577,70";"0,01";"35,24";"58,352";"0,00";"39,656";"0,105";"47.677,619";"0,00";"0,00";"0,00"
"31,69";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ COMPOSTO LACTEO \ COMPOSTO LACTEO";"17,000";"2";"26,76";"454,85";"0,00";"25,49";"0,00";"5,60";"7,67";"130,39";"0,00";"28,67";"41,57";"29,37";"321,28";"314,34";"0,00";"0,00";"0,00";"10,12";"0,00";"0,02";"0,16";"0,00";"130,39";"0,00";"29,32";"7,820";"0,00";"5,700";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,69";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ DERIVADO DO MEL \ MEL-PROPOLIS";"65,000";"2";"18,43";"1.198,06";"0,00";"0,00";"0,00";"0,00";"4,31";"279,83";"0,00";"23,36";"64,53";"39,22";"728,18";"567,98";"0,00";"0,00";"0,00";"350,26";"0,00";"0,12";"0,60";"0,00";"279,83";"0,00";"33,01";"19,089";"0,00";"17,010";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,69";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ DERIVADO DO MEL \ MELADO E GLICOSE";"8,000";"2";"21,68";"173,40";"0,00";"0,00";"0,00";"0,00";"1,98";"15,82";"0,00";"9,12";"26,51";"20,96";"137,06";"106,91";"0,00";"0,00";"0,00";"50,67";"0,00";"0,02";"0,14";"0,00";"15,82";"0,00";"12,89";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ DERIVADOS DO CACAU \ ACHOCOLATADO EM PO";"970,000";"10";"14,75";"14.307,03";"0,02";"7.749,14";"0,01";"54,16";"1,75";"1.693,18";"0,01";"11,83";"26,05";"20,67";"11.350,07";"11.050,41";"0,00";"0,00";"0,00";"1.563,44";"0,00";"1,65";"18,28";"0,00";"1.693,18";"0,01";"13,29";"495,546";"0,01";"129,540";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ DERIVADOS DO CACAU \ CACAU EM PO";"19,000";"2";"28,21";"535,97";"0,00";"0,00";"0,00";"0,00";"5,54";"105,28";"0,00";"19,64";"42,88";"30,01";"375,13";"274,07";"0,00";"0,00";"0,00";"156,63";"0,00";"0,07";"0,57";"0,00";"105,28";"0,00";"27,75";"4,388";"0,00";"3,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ DERIVADOS DO CACAU \ CHOCOLATE EM PO";"32,000";"4";"21,18";"677,74";"0,00";"0,00";"0,00";"0,00";"3,95";"126,28";"0,00";"18,63";"43,62";"30,37";"471,91";"353,37";"0,00";"0,00";"0,00";"198,09";"0,00";"0,10";"0,98";"0,00";"126,28";"0,00";"26,33";"7,179";"0,00";"0,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ FARELO \ FARELO DE AVEIA";"30,000";"1";"8,99";"269,70";"0,00";"0,00";"0,00";"0,00";"1,32";"39,58";"0,00";"14,68";"39,44";"28,28";"193,42";"151,27";"0,00";"0,00";"0,00";"78,85";"0,00";"0,00";"0,00";"0,00";"39,58";"0,00";"20,74";"5,790";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ FARINHAS \ ARROZ";"18,000";"3";"7,77";"139,78";"0,00";"0,00";"0,00";"0,00";"1,83";"32,97";"0,00";"23,59";"59,00";"37,11";"87,91";"65,93";"0,00";"0,00";"0,00";"40,88";"0,00";"0,01";"0,14";"0,00";"32,97";"0,00";"33,34";"4,088";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ FARINHAS \ AVEIA";"85,000";"2";"5,83";"495,83";"0,00";"0,00";"0,00";"0,00";"1,10";"93,55";"0,00";"18,87";"53,25";"34,75";"323,55";"257,26";"0,00";"0,00";"0,00";"145,02";"0,00";"0,00";"0,00";"0,00";"93,55";"0,00";"26,67";"16,195";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,71";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ FARINHAS \ FARINHA LACTEA";"318,000";"3";"9,43";"2.997,96";"0,00";"0,00";"0,00";"0,00";"2,55";"812,21";"0,00";"27,09";"56,70";"36,18";"1.913,20";"1.908,44";"0,00";"0,00";"0,00";"277,31";"0,00";"0,57";"4,01";"0,00";"812,21";"0,00";"29,85";"71,604";"0,00";"10,080";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ LEITE EM PO \ LEITE EM PO TRADICIONAL";"3.275,000";"14";"14,23";"46.606,71";"0,06";"24.942,59";"0,03";"53,52";"2,11";"6.923,60";"0,04";"14,86";"23,57";"19,07";"37.717,87";"29.419,95";"0,00";"0,00";"0,00";"10.263,16";"0,00";"0,01";"0,12";"0,00";"6.923,60";"0,04";"19,05";"1.233,507";"0,03";"326,525";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ LEITE EM PO \ LEITE EM PO ZERO LACTOSE";"16,000";"1";"17,98";"287,68";"0,00";"0,00";"0,00";"0,00";"4,87";"77,93";"0,00";"27,09";"53,28";"34,76";"187,68";"146,39";"0,00";"0,00";"0,00";"63,36";"0,00";"0,00";"0,00";"0,00";"77,93";"0,00";"34,74";"4,960";"0,00";"4,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ MATINAIS CAPSULA \ CAPS ACHOCOLATADO";"23,000";"6";"21,37";"491,49";"0,00";"209,71";"0,00";"42,67";"3,88";"89,33";"0,00";"18,18";"37,79";"27,42";"356,70";"356,70";"0,00";"0,00";"0,00";"45,46";"0,00";"0,08";"0,64";"0,00";"89,33";"0,00";"20,03";"3,332";"0,00";"2,358";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ MATINAIS CAPSULA \ CAPS CAFE";"117,000";"14";"20,45";"2.392,82";"0,00";"968,67";"0,00";"40,48";"5,37";"628,55";"0,00";"26,27";"45,82";"31,42";"1.640,90";"1.419,88";"0,00";"0,00";"0,00";"344,39";"0,00";"0,00";"0,00";"0,00";"628,55";"0,00";"30,68";"12,482";"0,00";"6,802";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ MATINAIS CAPSULA \ CAPS MATINAIS COM LEITE";"79,000";"8";"20,89";"1.649,94";"0,00";"820,63";"0,00";"49,74";"5,28";"417,12";"0,00";"25,28";"33,94";"25,34";"1.231,86";"1.225,41";"0,00";"0,00";"0,00";"7,41";"0,00";"0,48";"4,38";"0,00";"417,12";"0,00";"25,39";"13,250";"0,00";"8,118";"0,025";"65.997,600";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ MATINAIS \ MINGAU \ MINGAU TRADICIONAL";"275,000";"11";"7,19";"1.978,25";"0,00";"578,84";"0,00";"29,26";"1,25";"344,21";"0,00";"17,40";"34,03";"25,39";"1.475,93";"1.451,05";"0,00";"0,00";"0,00";"182,99";"0,00";"0,34";"2,15";"0,00";"344,21";"0,00";"19,17";"54,382";"0,00";"34,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,77";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ AZEITE \ AZEITE DE DENDE";"20,000";"1";"9,98";"199,60";"0,00";"0,00";"0,00";"0,00";"2,51";"50,18";"0,00";"25,14";"47,69";"32,29";"135,15";"105,42";"0,00";"0,00";"0,00";"44,00";"0,00";"0,00";"0,06";"0,00";"50,18";"0,00";"32,25";"4,060";"0,00";"4,000";"0,007";"28.514,286";"0,00";"0,00";"0,00"
"31,79";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ AZEITE \ AZEITE EXTRA VIRGEM";"661,000";"12";"27,56";"18.214,95";"0,02";"11.116,68";"0,02";"61,03";"6,64";"4.389,26";"0,02";"24,10";"31,75";"24,10";"13.825,69";"13.825,69";"0,00";"0,00";"0,00";"0,00";"0,00";"2,97";"28,65";"0,00";"4.389,26";"0,02";"24,10";"426,542";"0,01";"227,850";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,80";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ AZEITE \ AZEITE TIPO UNICO - OLIVA";"139,000";"3";"30,04";"4.175,00";"0,01";"0,00";"0,00";"0,00";"7,24";"1.005,73";"0,01";"24,09";"31,73";"24,09";"3.169,27";"3.169,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,75";"6,62";"0,00";"1.005,73";"0,01";"24,09";"105,408";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,81";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO COMPOSTO";"246,000";"7";"15,49";"3.810,58";"0,01";"220,87";"0,00";"5,80";"4,98";"1.225,75";"0,01";"32,17";"69,20";"40,90";"2.252,12";"2.251,02";"0,00";"0,00";"0,00";"333,81";"0,00";"0,58";"5,84";"0,00";"1.225,75";"0,01";"35,26";"132,437";"0,00";"123,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,81";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO DE CANOLA";"42,000";"3";"19,20";"806,60";"0,00";"0,00";"0,00";"0,00";"5,03";"211,42";"0,00";"26,21";"35,52";"26,21";"595,18";"595,18";"0,00";"0,00";"0,00";"0,00";"0,00";"0,06";"0,40";"0,00";"211,42";"0,00";"26,21";"21,153";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,81";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO DE COCO";"11,000";"1";"19,16";"210,72";"0,00";"0,00";"0,00";"0,00";"2,79";"30,68";"0,00";"14,56";"38,75";"27,93";"151,87";"133,64";"0,00";"0,00";"0,00";"46,40";"0,00";"0,02";"0,10";"0,00";"30,68";"0,00";"18,67";"3,762";"0,00";"2,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,81";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO DE GIRASOL";"11,000";"2";"19,38";"213,20";"0,00";"0,00";"0,00";"0,00";"5,99";"65,94";"0,00";"30,93";"44,78";"30,93";"147,26";"147,26";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"65,94";"0,00";"30,93";"9,275";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,81";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO DE MILHO";"18,000";"2";"19,48";"350,60";"0,00";"0,00";"0,00";"0,00";"4,60";"82,87";"0,00";"23,64";"49,00";"32,89";"235,30";"235,30";"0,00";"0,00";"0,00";"32,43";"0,00";"0,04";"0,32";"0,00";"82,87";"0,00";"26,05";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ OLEOS VEGETAIS - BANHA \ OLEOS \ OLEO DE SOJA";"10.947,000";"2";"7,04";"77.109,32";"0,11";"75.231,83";"0,10";"97,57";"0,56";"6.097,83";"0,03";"7,91";"9,30";"8,51";"70.546,92";"65.608,64";"0,00";"0,00";"0,00";"5.402,85";"0,00";"0,58";"23,21";"0,00";"6.097,83";"0,03";"8,50";"9.277,570";"0,20";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CHANTILLY \ CHANTILLY";"38,000";"3";"9,22";"350,24";"0,00";"0,00";"0,00";"0,00";"1,84";"69,98";"0,00";"19,98";"57,28";"36,42";"222,69";"177,84";"0,00";"0,00";"0,00";"102,42";"0,00";"0,07";"0,45";"0,00";"69,98";"0,00";"28,24";"7,876";"0,00";"4,250";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ COBERTURAS \ COBERTURAS";"17,000";"2";"10,07";"171,23";"0,00";"0,00";"0,00";"0,00";"3,73";"63,39";"0,00";"37,02";"87,86";"46,77";"91,15";"80,03";"0,00";"0,00";"0,00";"27,82";"0,00";"0,00";"0,00";"0,00";"63,39";"0,00";"44,20";"4,510";"0,00";"3,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CORANTES E ESSENCIAS \ CORANTE";"13,000";"5";"5,14";"66,78";"0,00";"0,00";"0,00";"0,00";"1,24";"16,18";"0,00";"24,23";"67,83";"40,42";"39,79";"31,04";"0,00";"0,00";"0,00";"19,55";"0,00";"0,00";"0,06";"0,00";"16,18";"0,00";"34,26";"0,494";"0,00";"0,390";"0,001";"66.780,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CORANTES E ESSENCIAS \ ESSENCIAS";"46,000";"2";"9,21";"423,68";"0,00";"0,00";"0,00";"0,00";"1,89";"87,02";"0,00";"20,54";"58,12";"36,76";"267,95";"212,79";"0,00";"0,00";"0,00";"123,86";"0,00";"0,06";"0,51";"0,00";"87,02";"0,00";"29,02";"1,852";"0,00";"1,380";"0,002";"211.840,000";"0,00";"0,00";"0,00"
"31,92";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CREME DE LEITE \ CREME DE LEITE LATA";"33,000";"1";"11,75";"387,67";"0,00";"0,00";"0,00";"0,00";"2,90";"95,66";"0,00";"24,68";"70,08";"41,20";"227,94";"178,67";"0,00";"0,00";"0,00";"113,33";"0,00";"0,05";"0,35";"0,00";"95,66";"0,00";"34,87";"11,385";"0,00";"9,900";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CREME DE LEITE \ CREME DE LEITE TP";"9.127,000";"6";"2,23";"20.343,59";"0,03";"19.012,39";"0,03";"93,46";"0,35";"3.184,92";"0,02";"15,66";"41,16";"29,16";"14.411,83";"11.200,29";"0,00";"0,00";"0,00";"5.958,38";"0,00";"0,48";"16,77";"0,00";"3.184,92";"0,02";"22,14";"1.949,192";"0,04";"58,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ CREMES \ CREME DE AVELA";"111,000";"1";"14,17";"1.572,91";"0,00";"0,00";"0,00";"0,00";"4,07";"451,26";"0,00";"28,69";"56,73";"36,19";"1.003,60";"976,16";"0,00";"0,00";"0,00";"145,49";"0,00";"0,11";"1,23";"0,00";"451,26";"0,00";"31,61";"18,315";"0,00";"15,540";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ DERIVADO DO COCO \ COCO RALADO";"333,000";"9";"5,41";"1.801,82";"0,00";"0,00";"0,00";"0,00";"1,36";"454,17";"0,00";"25,21";"52,44";"34,40";"1.181,96";"950,12";"0,00";"0,00";"0,00";"397,53";"0,00";"0,19";"2,27";"0,00";"454,17";"0,00";"32,34";"30,914";"0,00";"18,300";"0,003";"600.606,667";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ DERIVADO DO COCO \ LEITE DE COCO";"482,000";"11";"6,02";"2.901,41";"0,00";"101,64";"0,00";"3,50";"1,52";"734,69";"0,00";"25,32";"68,83";"40,77";"1.718,50";"1.318,33";"0,00";"0,00";"0,00";"848,39";"0,00";"0,40";"3,86";"0,00";"734,69";"0,00";"35,79";"161,482";"0,00";"84,500";"0,093";"31.197,957";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ DOCE - COMPOTA DOCE - COM \ COMPOTA LATA";"88,000";"6";"14,47";"1.272,99";"0,00";"177,87";"0,00";"13,97";"4,30";"378,00";"0,00";"29,69";"63,58";"38,87";"778,19";"777,24";"0,00";"0,00";"0,00";"117,75";"0,00";"0,11";"1,18";"0,00";"378,00";"0,00";"32,72";"75,656";"0,00";"38,760";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ DOCE - COMPOTA DOCE - COM \ COMPOTA VIDRO";"251,000";"8";"12,55";"3.150,30";"0,00";"50,36";"0,00";"1,60";"3,20";"802,60";"0,00";"25,48";"72,89";"42,16";"1.822,12";"1.450,25";"0,00";"0,00";"0,00";"897,45";"0,00";"0,36";"2,79";"0,00";"802,60";"0,00";"35,63";"98,617";"0,00";"69,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"31,95";"9";"09 - RIACHUELO : MERCEARIA \ SOBREMESAS \ DOCE - COMPOTA DOCE - COM \ DOCE BARRA";"110,000";"7";"9,96";"1.095,40";"0,00";"0,00";"0,00";"0,00";"2,80";"308,49";"0,00";"28,16";"61,26";"37,99";"679,27";"585,01";"0,00";"0,00";"0,00";"201,89";"0,00";"0,14";"1,07";"0,00";"308,49";"0,00";"34,53";"28,300";"0,00";"19,950";"0,000";"0,000";"0,00";"0,00";"0,00"
